id_transaccion,fecha_venta,producto,cantidad,precio_unitario,cliente_id,provincia,metodo_pago,vendedor,costo_envio
TRX-10334,2023-10-23,Vino Rosado,14,2353.92,CLI-1132,Catamarca,Tarjeta de Crédito,Marta Gómez,602.16
TRX-10807,2023-03-23,Vino Malbec,3,3399.97,CLI-721,La Rioja,,Juan Pérez,458.96
TRX-10812,2023-06-24,Espumante,10,2048.88,CLI-1353,San Juan,Transferencia,Ana García,1346.95
TRX-10251,2023-12-08,Cabernet Sauvignon,6,5787.12,CLI-880,La Rioja,Efectivo,Marta Gómez,654.75
TRX-10625,2023-09-25,Vino Chardonnay,7,9689.35,CLI-1109,Salta,Efectivo,Juan Pérez,881.28
TRX-11441,2024-03-12,Syrah,24,5422.67,CLI-665,Catamarca,Tarjeta de Crédito,Juan Pérez,683.11
TRX-10861,2024-02-09,Vino Malbec,14,9284.11,CLI-1293,San Juan,Tarjeta de Crédito,Ana García,1426.47
TRX-10741,2023-05-29,Cabernet Sauvignon,6,9974.91,CLI-1397,Catamarca,App Mobile,Ana García,1286.09
TRX-12449,2023-02-06,Vino Blend,13,2131.52,CLI-775,San Juan,Efectivo,Soporte Ventas,1261.3
TRX-10122,2023-01-05,Vino Blend,5,9545.01,CLI-968,Mendoza,App Mobile,Luis Rodriguez,457.03
TRX-11801,2023-06-18,Vino Blend,22,8065.58,CLI-1110,San Juan,Efectivo,Soporte Ventas,345.82
TRX-11158,2023-01-17,Bonarda,9,9510.76,CLI-1409,Catamarca,,Luis Rodriguez,950.62
TRX-11975,2023-12-30,Cabernet Sauvignon,17,4072.48,CLI-1059,La Rioja,Efectivo,Luis Rodriguez,1205.81
TRX-10196,2024-01-06,Syrah,8,9572.16,CLI-672,Catamarca,,Ana García,824.24
TRX-11293,2024-03-03,Syrah,13,3509.94,CLI-1129,Salta,Transferencia,Juan Pérez,990.42
TRX-10567,2023-09-22,Espumante,4,3578.18,CLI-1283,Catamarca,Transferencia,Soporte Ventas,275.08
TRX-12272,2023-05-26,Cabernet Sauvignon,12,2760.7,CLI-874,La Rioja,App Mobile,Luis Rodriguez,1489.92
TRX-10548,2023-01-17,Syrah,14,4664.67,CLI-1053,Neuquén,Efectivo,Ana García,1132.92
TRX-11020,2023-11-23,Cabernet Sauvignon,22,5730.29,CLI-1067,San Juan,App Mobile,Luis Rodriguez,602.44
TRX-10795,2023-04-24,Syrah,22,2050.08,CLI-1298,La Rioja,App Mobile,Luis Rodriguez,742.11
TRX-11267,2023-12-18,Vino Chardonnay,22,,CLI-959,Catamarca,,Juan Pérez,1008.17
TRX-10963,2023-02-20,Vino Rosado,21,8027.6,CLI-1088,Catamarca,,Soporte Ventas,1311.5
TRX-11260,2023-11-05,Syrah,14,7450.86,CLI-1134,Catamarca,Efectivo,Soporte Ventas,1270.13
TRX-11786,2024-03-10,Cabernet Sauvignon,16,3389.51,CLI-772,Neuquén,Efectivo,Ana García,1245.26
TRX-11768,2023-04-23,Vino Rosado,9,9793.33,CLI-1090,Salta,Tarjeta de Crédito,Juan Pérez,1245.22
TRX-11235,2023-06-01,Vino Rosado,13,4872.73,CLI-1228,San Juan,,Soporte Ventas,1180.49
TRX-10720,2023-12-20,Espumante,9,3032.41,CLI-1498,Salta,Tarjeta de Crédito,Luis Rodriguez,289.19
TRX-10489,2024-01-17,Bonarda,12,4296.49,CLI-517,Mendoza,Transferencia,Marta Gómez,217.81
TRX-12377,2023-09-03,Vino Malbec,4,10494.96,CLI-1466,Mendoza,Efectivo,Marta Gómez,309.87
TRX-11481,2023-01-01,Syrah,7,1552.81,CLI-1207,Catamarca,Efectivo,Soporte Ventas,703.87
TRX-11364,2023-05-31,Cabernet Sauvignon,12,10160.52,CLI-1191,Mendoza,Tarjeta de Crédito,Soporte Ventas,1047.06
TRX-10749,2023-03-03,Syrah,7,10124.12,CLI-1263,Catamarca,,Juan Pérez,629.34
TRX-10602,2023-04-15,Bonarda,3,1786.02,CLI-933,Salta,Transferencia,Juan Pérez,533.82
TRX-11462,2023-01-05,Vino Malbec,21,11232.66,CLI-1319,Mendoza,Transferencia,Marta Gómez,1286.68
TRX-11312,2023-05-30,Cabernet Sauvignon,7,11475.76,CLI-598,Salta,Tarjeta de Crédito,Juan Pérez,647.61
TRX-11458,2023-09-11,Bonarda,6,9110.5,CLI-1301,Catamarca,App Mobile,Luis Rodriguez,1399.88
TRX-10588,2024-03-15,Syrah,9,8967.53,CLI-1041,Mendoza,,Juan Pérez,843.05
TRX-10318,2024-02-15,Cabernet Sauvignon,4,2132.24,CLI-1399,Salta,App Mobile,Juan Pérez,387.56
TRX-12118,2023-01-31,Cabernet Sauvignon,10,2962.25,CLI-1313,San Juan,App Mobile,Soporte Ventas,588.49
TRX-11038,2023-07-04,Cabernet Sauvignon,14,7377.47,CLI-629,Mendoza,Transferencia,Ana García,412.05
TRX-10274,2024-02-17,Vino Chardonnay,3,8935.43,CLI-1374,San Juan,Transferencia,Ana García,833.5
TRX-11949,2023-01-23,Vino Rosado,14,8437.7,CLI-1181,Catamarca,Efectivo,Marta Gómez,331.0
TRX-10549,2023-05-28,Vino Malbec,2,8827.45,CLI-1238,San Juan,,Ana García,299.17
TRX-10838,2023-09-29,Vino Blend,9,9968.77,CLI-746,La Rioja,Tarjeta de Crédito,Marta Gómez,549.89
TRX-12215,2023-01-30,Cabernet Sauvignon,22,7784.26,CLI-925,La Rioja,Efectivo,Marta Gómez,666.43
TRX-10502,2023-10-04,Vino Malbec,6,9987.45,CLI-999,La Rioja,,Ana García,870.28
TRX-10303,2023-11-21,Vino Malbec,21,9585.45,CLI-579,Salta,Efectivo,Luis Rodriguez,436.15
TRX-10605,2023-01-04,Vino Chardonnay,20,3598.76,CLI-1294,Neuquén,Efectivo,Marta Gómez,1174.98
TRX-11095,2023-08-31,Bonarda,11,1989.99,CLI-1216,La Rioja,Efectivo,Luis Rodriguez,373.88
TRX-10527,2023-03-27,Espumante,12,3011.43,CLI-864,Mendoza,,Luis Rodriguez,679.94
TRX-11533,2023-02-16,Espumante,7,6144.2,CLI-1066,Mendoza,Tarjeta de Crédito,Ana García,1357.37
TRX-12412,2023-01-27,Bonarda,1,7647.77,CLI-530,Salta,Transferencia,Marta Gómez,558.89
TRX-12478,2023-01-23,Vino Chardonnay,21,6176.18,CLI-532,Neuquén,App Mobile,Luis Rodriguez,810.62
TRX-10829,2023-08-23,Espumante,13,3102.05,CLI-966,Neuquén,,Marta Gómez,250.79
TRX-10060,2023-07-18,Cabernet Sauvignon,3,4037.4,CLI-1170,San Juan,App Mobile,Soporte Ventas,652.57
TRX-10202,2024-02-23,Cabernet Sauvignon,20,9325.92,CLI-781,Catamarca,Tarjeta de Crédito,Soporte Ventas,605.77
TRX-11906,2023-12-17,Cabernet Sauvignon,12,5883.0,CLI-893,Neuquén,Tarjeta de Crédito,Marta Gómez,516.73
TRX-11984,2023-01-27,Syrah,16,10240.65,CLI-1256,Mendoza,App Mobile,Juan Pérez,250.33
TRX-10298,17/06/2023,Vino Malbec,23,5210.11,CLI-1453,Salta,Efectivo,Juan Pérez,1091.3
TRX-10068,2023-01-21,Vino Chardonnay,4,7839.53,CLI-1297,Neuquén,Transferencia,Juan Pérez,631.62
TRX-10365,2023-08-24,Vino Chardonnay,16,11407.2,CLI-1037,Neuquén,,Marta Gómez,694.18
TRX-12103,2024-02-23,Bonarda,5,9831.96,CLI-1248,Salta,,Marta Gómez,927.75
TRX-12224,2024-03-02,Syrah,5,11891.55,CLI-956,La Rioja,,Marta Gómez,695.78
TRX-10046,2023-09-27,Vino Blend,14,9772.55,CLI-633,San Juan,,Soporte Ventas,245.98
TRX-12423,2023-07-07,Vino Chardonnay,18,8225.83,CLI-1449,Neuquén,,Soporte Ventas,959.51
TRX-12341,2023-08-03,Cabernet Sauvignon,13,1554.32,CLI-1012,La Rioja,Tarjeta de Crédito,Soporte Ventas,463.3
TRX-11761,2024-01-03,Bonarda,16,2225.2,CLI-1070,San Juan,,Marta Gómez,808.75
TRX-10150,25/02/2024,Vino Blend,4,4512.78,CLI-743,Neuquén,Transferencia,Ana García,1475.48
TRX-10756,2024-03-11,Bonarda,10,11916.95,CLI-656,San Juan,Tarjeta de Crédito,Soporte Ventas,1345.68
TRX-11075,2023-04-30,Vino Malbec,4,6989.49,CLI-755,San Juan,App Mobile,Ana García,1134.79
TRX-11273,2023-04-03,Syrah,16,3911.05,CLI-1429,Neuquén,App Mobile,Ana García,409.49
TRX-11857,2023-07-21,Vino Rosado,3,1773.45,CLI-950,Neuquén,,Luis Rodriguez,461.1
TRX-12394,2023-04-21,Cabernet Sauvignon,20,9096.04,CLI-1433,Mendoza,Transferencia,Marta Gómez,1136.6
TRX-12149,2023-12-03,Vino Rosado,3,8535.73,CLI-889,Catamarca,App Mobile,Ana García,673.96
TRX-11895,2024-01-05,Bonarda,10,,CLI-1260,Salta,Efectivo,Soporte Ventas,894.04
TRX-11934,2023-10-20,Syrah,10,7153.38,CLI-607,Salta,,Luis Rodriguez,1433.55
TRX-10376,2023-12-30,Syrah,9,6462.53,CLI-1303,Mendoza,Transferencia,Marta Gómez,1103.26
TRX-11073,2023-02-19,Vino Malbec,2,7868.01,CLI-1128,Catamarca,Transferencia,Ana García,631.85
TRX-11485,2023-01-05,Vino Chardonnay,22,8734.65,CLI-1268,San Juan,App Mobile,Soporte Ventas,1465.13
TRX-10859,2023-04-04,Bonarda,7,9681.82,CLI-962,La Rioja,Efectivo,Juan Pérez,1467.96
TRX-10915,2023-09-28,Cabernet Sauvignon,1,11364.11,CLI-1097,Neuquén,Efectivo,Luis Rodriguez,247.52
TRX-10899,2024-03-19,Syrah,20,5578.27,CLI-994,Catamarca,Efectivo,Soporte Ventas,740.71
TRX-10378,2023-03-27,Vino Blend,11,11366.95,CLI-627,La Rioja,Tarjeta de Crédito,Luis Rodriguez,267.6
TRX-11858,2024-02-02,Vino Rosado,9,6326.0,CLI-785,La Rioja,Tarjeta de Crédito,Marta Gómez,306.74
TRX-11357,2023-12-14,Vino Rosado,6,7290.96,CLI-826,La Rioja,App Mobile,Soporte Ventas,1453.22
TRX-11706,17/02/2024,Vino Blend,24,4174.16,CLI-507,La Rioja,App Mobile,Marta Gómez,934.51
TRX-11917,2024-01-30,Vino Rosado,8,9342.94,CLI-639,La Rioja,Tarjeta de Crédito,Soporte Ventas,1082.1
TRX-12442,2023-10-21,Vino Chardonnay,2,8331.15,CLI-555,San Juan,Tarjeta de Crédito,Juan Pérez,608.8
TRX-11988,2023-10-26,Vino Malbec,17,3709.27,CLI-658,Salta,Transferencia,Soporte Ventas,1327.68
TRX-12132,2023-12-31,Vino Chardonnay,9,11765.83,CLI-738,Neuquén,Efectivo,Marta Gómez,311.68
TRX-11328,2023-03-06,Espumante,17,6077.38,CLI-1073,Mendoza,Efectivo,Ana García,449.71
TRX-11756,2023-11-22,Bonarda,23,5124.25,CLI-1338,Salta,Tarjeta de Crédito,Ana García,317.17
TRX-11902,2023-12-13,Vino Chardonnay,21,2357.25,CLI-1278,La Rioja,App Mobile,Luis Rodriguez,916.28
TRX-12336,2023-04-14,Cabernet Sauvignon,1,5134.77,CLI-1017,Neuquén,Efectivo,Ana García,1307.38
TRX-11413,2023-10-27,Espumante,9,9276.73,CLI-1048,Neuquén,Efectivo,Soporte Ventas,401.39
TRX-10794,2023-03-14,Vino Blend,17,11777.34,CLI-641,Mendoza,Transferencia,Marta Gómez,596.13
TRX-10369,2023-01-12,Cabernet Sauvignon,4,5440.53,CLI-871,Catamarca,Transferencia,Marta Gómez,1037.1
TRX-10841,2023-03-30,Vino Blend,16,6400.9,CLI-874,Mendoza,Efectivo,Marta Gómez,966.87
TRX-11716,2023-02-13,Vino Blend,5,6688.14,CLI-1178,Mendoza,Tarjeta de Crédito,Marta Gómez,1354.63
TRX-10968,2023-01-30,Espumante,15,6042.45,CLI-1222,San Juan,Transferencia,Juan Pérez,774.99
TRX-10175,2023-10-25,Vino Rosado,18,8773.36,CLI-1428,Neuquén,App Mobile,Ana García,1166.02
TRX-12100,2023-05-13,Bonarda,9,7165.76,CLI-835,Neuquén,,Marta Gómez,1066.07
TRX-10799,2023-06-12,Vino Rosado,21,2669.12,CLI-730,Mendoza,Efectivo,Luis Rodriguez,1203.15
TRX-12350,2023-12-25,Cabernet Sauvignon,23,2388.79,CLI-1476,SALTA,Efectivo,Ana García,388.08
TRX-10045,2023-12-21,Vino Chardonnay,3,4979.54,CLI-1171,Catamarca,App Mobile,Luis Rodriguez,720.52
TRX-10236,2023-10-08,Vino Rosado,11,11596.49,CLI-779,Salta,,Juan Pérez,266.26
TRX-11550,2023-09-13,Bonarda,5,7904.88,CLI-1276,Mendoza,Efectivo,Luis Rodriguez,345.2
TRX-11133,2023-07-04,Espumante,24,10444.36,CLI-1198,Neuquén,Efectivo,Luis Rodriguez,1011.47
TRX-10649,2023-07-07,Bonarda,14,6589.81,CLI-1036,Catamarca,App Mobile,Luis Rodriguez,1470.79
TRX-10896,2024-03-24,Vino Blend,21,4045.45,CLI-986,Catamarca,Efectivo,Juan Pérez,679.79
TRX-11583,2023-04-19,Vino Malbec,20,8498.13,CLI-1278,Catamarca,Tarjeta de Crédito,Marta Gómez,488.64
TRX-11714,2023-09-04,Vino Blend,13,2252.56,CLI-725,Catamarca,Tarjeta de Crédito,Soporte Ventas,593.69
TRX-11345,2024-01-27,Espumante,9,11271.16,CLI-1178,San Juan,App Mobile,Luis Rodriguez,1346.73
TRX-12482,2023-06-27,Vino Malbec,23,4475.57,CLI-597,Mendoza,,Ana García,469.76
TRX-11849,2024-02-05,Vino Blend,1,3265.66,CLI-1117,Mendoza,Efectivo,Juan Pérez,1318.03
TRX-11769,2023-06-30,Cabernet Sauvignon,16,8518.33,CLI-529,La Rioja,Transferencia,Juan Pérez,1195.63
TRX-10300,2023-03-15,Vino Rosado,7,1980.2,CLI-1190,San Juan,Transferencia,Soporte Ventas,453.53
TRX-12474,2023-01-04,Vino Blend,5,2776.9,CLI-1368,Catamarca,,Ana García,484.79
TRX-12493,2024-01-25,Vino Chardonnay,15,6081.53,CLI-1406,Salta,Tarjeta de Crédito,Soporte Ventas,228.85
TRX-10283,2023-08-09,Vino Rosado,24,10257.36,CLI-1315,San Juan,Transferencia,Juan Pérez,371.92
TRX-11613,2024-02-03,,5,1961.88,CLI-1056,Mendoza,Efectivo,Soporte Ventas,352.95
TRX-12156,2024-03-08,Vino Malbec,11,1958.58,CLI-737,Mendoza,,Ana García,884.12
TRX-11737,2023-03-10,Cabernet Sauvignon,21,4271.55,CLI-1138,Neuquén,Transferencia,Marta Gómez,226.05
TRX-11593,2023-06-25,Bonarda,7,8118.63,CLI-864,Mendoza,,Juan Pérez,1153.59
TRX-11231,2023-10-18,Syrah,23,4681.48,CLI-764,Neuquén,Transferencia,Luis Rodriguez,941.59
TRX-11306,2023-09-14,Cabernet Sauvignon,13,7927.18,CLI-960,Catamarca,Transferencia,Luis Rodriguez,1479.9
TRX-11525,2024-03-12,Vino Chardonnay,3,6857.58,CLI-1039,Salta,Efectivo,Marta Gómez,1381.12
TRX-11103,2023-09-09,Vino Blend,8,4817.74,CLI-1342,San Juan,Efectivo,Soporte Ventas,932.45
TRX-10936,2023-10-02,Vino Chardonnay,23,5168.72,CLI-991,Mendoza,Efectivo,Ana García,1031.8
TRX-12131,2024-01-08,Bonarda,3,2446.72,CLI-1240,Neuquén,App Mobile,Ana García,208.56
TRX-11200,2023-07-08,Vino Chardonnay,1,6728.02,CLI-789,San Juan,,Juan Pérez,792.32
TRX-10078,2023-06-27,Cabernet Sauvignon,13,4122.39,CLI-627,Catamarca,Tarjeta de Crédito,Luis Rodriguez,331.54
TRX-12110,2023-09-19,Vino Malbec,11,4646.17,CLI-1484,Mendoza,Transferencia,Soporte Ventas,585.45
TRX-10265,2023-11-25,Bonarda,12,4718.64,CLI-562,Salta,Transferencia,Luis Rodriguez,1247.68
TRX-10966,2023-03-05,Syrah,13,2347.04,CLI-1414,Neuquén,Efectivo,Soporte Ventas,1403.19
TRX-11269,2023-07-24,Espumante,5,10397.86,CLI-794,Salta,App Mobile,Ana García,620.46
TRX-12446,2023-12-14,Vino Chardonnay,8,5119.44,CLI-1028,Mendoza,Transferencia,Marta Gómez,1066.67
TRX-11096,2024-01-17,Vino Rosado,24,11403.67,CLI-973,Mendoza,App Mobile,Juan Pérez,1472.21
TRX-10412,2024-02-03,Espumante,13,2779.14,CLI-1215,San Juan,Efectivo,Marta Gómez,932.68
TRX-11905,2023-10-11,Syrah,8,7157.92,CLI-1313,San Juan,App Mobile,Marta Gómez,392.73
TRX-11566,2023-04-02,Espumante,20,6686.64,CLI-789,Mendoza,Efectivo,Luis Rodriguez,797.63
TRX-11777,2023-06-18,Espumante,10,6644.37,CLI-1184,Mendoza,Efectivo,Luis Rodriguez,677.56
TRX-10099,2024-01-04,Vino Rosado,2,1635.09,CLI-1427,San Juan,,Luis Rodriguez,511.67
TRX-11115,2023-01-30,Vino Malbec,8,1960.84,CLI-1307,Salta,Efectivo,Ana García,536.65
TRX-11383,2023-09-07,Bonarda,13,8663.44,CLI-1382,Neuquén,Tarjeta de Crédito,Ana García,929.9
TRX-11427,2024-01-19,Vino Rosado,3,5215.17,CLI-595,Catamarca,Transferencia,Ana García,934.12
TRX-12262,2023-12-09,Vino Chardonnay,23,10107.22,CLI-518,La Rioja,App Mobile,Soporte Ventas,1305.19
TRX-10351,2024-01-17,,9,3344.67,CLI-1329,San Juan,Efectivo,Luis Rodriguez,592.75
TRX-10480,2024-02-26,Syrah,6,6666.74,CLI-706,Mendoza,Transferencia,Luis Rodriguez,964.88
TRX-11087,2023-03-13,Vino Malbec,22,1712.85,CLI-799,Neuquén,App Mobile,Ana García,340.07
TRX-10977,2024-02-15,Cabernet Sauvignon,6,4447.68,CLI-1163,SAN JUAN,Tarjeta de Crédito,Juan Pérez,343.4
TRX-11059,2023-03-27,Bonarda,21,5428.39,CLI-1489,Neuquén,Efectivo,Marta Gómez,973.42
TRX-10718,2023-04-03,Vino Rosado,14,9289.31,CLI-916,Neuquén,,Juan Pérez,1176.09
TRX-10133,2023-05-15,Bonarda,19,5422.29,CLI-644,Mendoza,App Mobile,Luis Rodriguez,930.77
TRX-10834,2024-03-09,Espumante,19,3560.0,CLI-770,San Juan,Tarjeta de Crédito,Soporte Ventas,924.75
TRX-10917,2023-08-31,Cabernet Sauvignon,14,8757.05,CLI-1307,San Juan,Efectivo,Luis Rodriguez,1191.71
TRX-11595,2023-11-13,Vino Rosado,7,9127.24,CLI-1279,San Juan,,Juan Pérez,887.26
TRX-10308,2024-02-10,Vino Rosado,11,11115.05,CLI-1009,La Rioja,Transferencia,Juan Pérez,546.17
TRX-12429,2023-10-15,Syrah,5,10242.44,CLI-1067,Mendoza,,Ana García,597.75
TRX-10833,2023-10-18,Cabernet Sauvignon,3,4012.71,CLI-938,Catamarca,Tarjeta de Crédito,Juan Pérez,578.79
TRX-10366,2023-12-13,Bonarda,14,9066.94,CLI-1083,Neuquén,Transferencia,Soporte Ventas,745.22
TRX-11736,2023-04-14,Vino Chardonnay,18,2961.28,CLI-1315,Salta,Transferencia,Juan Pérez,475.93
TRX-12138,2023-09-02,Cabernet Sauvignon,13,11925.0,CLI-865,Neuquén,Efectivo,Marta Gómez,1317.49
TRX-11697,2023-09-05,Syrah,7,3567.28,CLI-1008,San Juan,App Mobile,Soporte Ventas,534.44
TRX-10107,2023-09-05,Syrah,18,3154.29,CLI-1149,San Juan,,Ana García,842.33
TRX-10147,2023-11-25,Cabernet Sauvignon,20,5626.05,CLI-721,Mendoza,Tarjeta de Crédito,Marta Gómez,453.23
TRX-10949,2023-09-10,,1,7687.25,CLI-680,San Juan,,Marta Gómez,575.95
TRX-12422,2023-08-13,Vino Rosado,5,3025.01,CLI-1121,La Rioja,Tarjeta de Crédito,Soporte Ventas,689.46
TRX-10019,2024-02-13,Syrah,18,3065.64,CLI-1251,Mendoza,,Juan Pérez,1438.25
TRX-11391,2024-03-05,Cabernet Sauvignon,16,2194.99,CLI-1167,Catamarca,App Mobile,Luis Rodriguez,1231.64
TRX-11250,2023-03-02,Bonarda,4,8280.26,CLI-1072,Neuquén,Tarjeta de Crédito,Juan Pérez,996.04
TRX-11720,2023-05-30,Vino Chardonnay,15,9014.93,CLI-554,La Rioja,Tarjeta de Crédito,Luis Rodriguez,1425.31
TRX-10218,2023-09-13,Vino Malbec,18,5450.26,CLI-898,Salta,Efectivo,Marta Gómez,1206.03
TRX-11564,2023-09-17,Vino Chardonnay,21,1675.82,CLI-600,San Juan,Efectivo,Marta Gómez,1053.58
TRX-10438,2024-03-22,Cabernet Sauvignon,13,11729.83,CLI-917,San Juan,Transferencia,Luis Rodriguez,697.35
TRX-10938,2023-02-26,Bonarda,17,9252.17,CLI-1337,Neuquén,,Soporte Ventas,881.24
TRX-11181,2023-08-27,Vino Blend,13,4857.21,CLI-751,Catamarca,Tarjeta de Crédito,Marta Gómez,554.71
TRX-12486,2023-11-11,Cabernet Sauvignon,22,2188.96,CLI-987,La Rioja,Efectivo,Marta Gómez,507.39
TRX-10165,2023-08-17,Vino Malbec,4,6367.23,CLI-1405,San Juan,Efectivo,Marta Gómez,1311.37
TRX-10585,2023-11-20,Espumante,3,7999.58,CLI-767,Mendoza,Tarjeta de Crédito,Soporte Ventas,205.12
TRX-11771,2023-09-29,,21,8468.89,CLI-693,Mendoza,Transferencia,Juan Pérez,1352.41
TRX-10635,2023-07-03,Vino Malbec,7,10582.33,CLI-998,Salta,Efectivo,Juan Pérez,1414.21
TRX-10513,2023-10-25,Syrah,11,3568.12,CLI-1374,Mendoza,App Mobile,Juan Pérez,435.52
TRX-10207,2023-04-05,Cabernet Sauvignon,4,10929.73,CLI-692,Catamarca,Tarjeta de Crédito,Ana García,635.4
TRX-10802,2023-05-25,Cabernet Sauvignon,5,1576.8,CLI-1206,Catamarca,Tarjeta de Crédito,Ana García,769.29
TRX-10344,2023-03-03,Bonarda,5,2109.77,CLI-1102,Mendoza,Tarjeta de Crédito,Juan Pérez,543.91
TRX-12292,2024-02-25,Vino Malbec,2,6707.35,CLI-1297,Mendoza,Tarjeta de Crédito,Soporte Ventas,1293.62
TRX-10777,2024-01-11,Vino Blend,5,9527.91,CLI-866,La Rioja,Efectivo,Marta Gómez,885.69
TRX-11575,2023-01-25,,18,8069.09,CLI-1388,Salta,,Juan Pérez,556.17
TRX-10582,2023-03-14,Vino Malbec,19,9126.76,CLI-775,Catamarca,Efectivo,Soporte Ventas,1440.31
TRX-10203,2023-05-05,,23,4627.94,CLI-1001,Mendoza,App Mobile,Luis Rodriguez,851.95
TRX-10688,2023-11-18,Vino Chardonnay,24,5443.91,CLI-983,Neuquén,Transferencia,Marta Gómez,758.71
TRX-10730,2023-04-22,Bonarda,4,8908.69,CLI-769,La Rioja,,Luis Rodriguez,621.85
TRX-10944,2023-02-15,Syrah,21,5559.21,CLI-1461,San Juan,Tarjeta de Crédito,Juan Pérez,576.88
TRX-12313,2023-08-29,Bonarda,1,8442.09,CLI-622,Mendoza,,Ana García,966.65
TRX-12241,2023-12-25,Vino Rosado,17,11822.89,CLI-1394,La Rioja,Efectivo,Ana García,693.37
TRX-10473,2024-01-01,Vino Blend,11,2449.4,CLI-1002,Catamarca,Efectivo,Soporte Ventas,477.42
TRX-11668,2024-01-11,Vino Malbec,3,10791.2,CLI-596,Neuquén,Tarjeta de Crédito,Luis Rodriguez,631.93
TRX-10964,2023-04-27,Bonarda,9,7111.15,CLI-816,Catamarca,App Mobile,Luis Rodriguez,876.93
TRX-12346,2023-07-24,Vino Malbec,11,2808.64,CLI-1028,La Rioja,Transferencia,Luis Rodriguez,293.01
TRX-12015,2023-09-25,Cabernet Sauvignon,23,8450.66,CLI-1456,Mendoza,Transferencia,Marta Gómez,1076.07
TRX-12365,2023-07-05,Bonarda,6,1967.39,CLI-1398,Salta,Transferencia,Luis Rodriguez,1072.2
TRX-11499,2023-04-29,Vino Chardonnay,13,3495.1,CLI-1279,Neuquén,Efectivo,Marta Gómez,838.22
TRX-10569,2023-10-30,Bonarda,18,1812.06,CLI-1010,Mendoza,App Mobile,Ana García,624.16
TRX-10517,2023-02-01,Espumante,1,11549.34,CLI-1192,Mendoza,,Luis Rodriguez,926.61
TRX-11234,2023-02-07,Vino Chardonnay,18,7098.05,CLI-1373,San Juan,Efectivo,Ana García,420.89
TRX-11919,2023-11-04,Vino Malbec,18,5974.96,CLI-1357,Neuquén,Tarjeta de Crédito,Luis Rodriguez,471.18
TRX-12464,2023-03-05,Syrah,13,5601.09,CLI-557,San Juan,Transferencia,Luis Rodriguez,1454.85
TRX-10668,2023-06-19,Cabernet Sauvignon,7,8627.45,CLI-739,Salta,Efectivo,Marta Gómez,1008.21
TRX-11894,2023-01-01,Vino Chardonnay,3,2017.75,CLI-689,San Juan,,Soporte Ventas,840.5
TRX-11477,2023-05-11,Vino Rosado,24,8318.85,CLI-728,San Juan,Transferencia,Luis Rodriguez,466.09
TRX-10391,2023-12-11,Vino Chardonnay,17,10899.73,CLI-1004,Catamarca,Efectivo,Marta Gómez,869.35
TRX-11538,2024-02-23,Bonarda,16,5145.95,CLI-1365,Neuquén,App Mobile,Soporte Ventas,1163.63
TRX-11308,2023-09-20,Bonarda,10,10011.07,CLI-828,La Rioja,Efectivo,Soporte Ventas,603.65
TRX-11295,2024-01-15,Cabernet Sauvignon,22,2734.45,CLI-639,Catamarca,App Mobile,Marta Gómez,347.85
TRX-12421,2023-12-30,Espumante,8,6126.83,CLI-658,La Rioja,,Marta Gómez,461.78
TRX-12399,2023-06-12,Syrah,24,4173.95,CLI-683,San Juan,Efectivo,Ana García,803.28
TRX-10791,2024-02-14,Vino Blend,13,9558.75,CLI-1286,San Juan,Transferencia,Juan Pérez,987.97
TRX-10028,2024-01-09,Vino Blend,4,8211.1,CLI-793,Mendoza,Efectivo,Luis Rodriguez,355.04
TRX-11844,2023-10-04,Espumante,14,6321.59,CLI-1376,Catamarca,,Soporte Ventas,643.96
TRX-10759,2023-04-30,,3,8107.25,CLI-639,San Juan,Tarjeta de Crédito,Marta Gómez,1112.15
TRX-11421,2024-01-22,Bonarda,1,4808.22,CLI-1333,Mendoza,Efectivo,Juan Pérez,1425.45
TRX-12334,2023-05-28,Bonarda,12,8761.86,CLI-936,La Rioja,App Mobile,Soporte Ventas,1366.89
TRX-10127,2024-02-11,Vino Rosado,23,5133.24,CLI-868,Salta,Efectivo,Ana García,656.7
TRX-11626,2023-01-24,Vino Malbec,16,5962.57,CLI-1264,Mendoza,,Ana García,1110.3
TRX-11508,2023-06-05,Vino Malbec,7,4337.88,CLI-1226,Mendoza,Efectivo,Ana García,1121.18
TRX-12448,2023-04-15,Bonarda,8,10100.27,CLI-900,San Juan,Tarjeta de Crédito,Luis Rodriguez,484.27
TRX-10214,2023-08-08,Syrah,9,5967.76,CLI-1215,La Rioja,Tarjeta de Crédito,Luis Rodriguez,1014.95
TRX-10590,2024-03-22,Syrah,11,6002.33,CLI-771,Salta,Tarjeta de Crédito,Luis Rodriguez,1288.52
TRX-12379,2023-06-20,Espumante,14,4026.78,CLI-687,Neuquén,Transferencia,Juan Pérez,465.97
TRX-10693,2023-11-07,Vino Rosado,1,4665.61,CLI-597,San Juan,Efectivo,Ana García,1136.02
TRX-11174,2024-03-10,Vino Chardonnay,5,5067.13,CLI-1036,Mendoza,Transferencia,Soporte Ventas,386.08
TRX-11103,2023-09-09,Vino Blend,8,4817.74,CLI-1342,San Juan,Efectivo,Soporte Ventas,932.45
TRX-12248,2023-03-22,Espumante,24,11682.66,CLI-886,Neuquén,Transferencia,Luis Rodriguez,286.37
TRX-11052,2023-02-14,Vino Rosado,8,,CLI-555,San Juan,Efectivo,Luis Rodriguez,440.69
